"Id_aforament","Desc_aforament","Codi_tipus_aforament","Desc_tipus_aforament","Num_carrils","Codi_districte","Codi_barri","Codi_tipus_equip_mesura","Desc_tipus_equip_mesura","Longitud","Latitud","X_ETRS89","Y_ETRS89"
"20191","SARDENYA - DE LES CAMÈLIES (carril BICI) ",2,"Bicis",1,6,32,1,"Espira",2.16385585035279,41.41063980033,430116.930999998,4584680.888
"20192","SARDENYA - ENCARNACIÓ (carril BICI)",2,"Bicis",1,7,33,1,"Espira",2.16538780313973,41.4094728360507,430243.716,4584550.104
"20193","SARDENYA - PUJADES (carril BICI) ",2,"Bicis",1,10,66,1,"Espira",2.1883306066563,41.3921009174451,432143.211,4582603.26699998
"20194","DE PI FERRER - C/DEL GARROFERS (carril BICI sentit muntanya)",2,"Bicis",1,8,45,1,"Espira",2.17993156929315,41.4355740271344,431486.728999999,4587436.223
"20195","DE PI FERRER - ALSAMORA (carril BICI sentit mar)",2,"Bicis",1,8,45,1,"Espira",2.17990785504105,41.4355752092005,431484.750999999,4587436.37
"20196","SANT ANTONI MARIA CLARET - DOS DE MAIG (carril BICI)",2,"Bicis",1,2,6,1,"Espira",2.17453605031452,41.4110884812643,431010.041,4584722.13599998
"20197","AV. ICÀRIA - VICENS VIVES (carril BICI)",2,"Bicis",1,10,68,1,"Espira",2.2009683503135,41.3946177068905,433202.325,4582872.86099999
"20198","AV. ICÀRIA - TAULAT (carril BICI sentit Llobregat)",2,"Bicis",1,10,68,1,"Espira",2.2009425478134,41.3946343717446,433200.189,4582874.73
"20199","RAMON TRIAS FARGAS - ICARIA (carril BICI sentit Besòs)",2,"Bicis",1,10,67,1,"Espira",2.19383921864764,41.3879452958385,432599.447999998,4582137.62299999
"20200","RAMON TRIAS FARGAS - RAMÓN TURRÓ (carril BICI)",2,"Bicis",1,10,67,1,"Espira",2.19128279408233,41.3898720789834,432387.713999998,4582353.52199998
"20201","BILBAO - ANDRADE (carril BICI sentit mar)",2,"Bicis",1,10,65,1,"Espira",2.19273123001491,41.4109097110954,432530.566999998,4584687.95799999
"20202","BILBAO - CONCILIO TRENTO (carril BICI sentit muntanya)",2,"Bicis",1,10,65,1,"Espira",2.19275333296962,41.4109122981984,432532.423999999,4584688.22699998
"20203","PROVENÇA - ROGENT (carril BICI sentit Besòs)",2,"Bicis",1,10,64,1,"Espira",2.18262196710433,41.4104546167251,431685.179999999,4584645.35599999
"20204","PROVENÇA - XIFRÉ (carril BICI sentit Llobregat) ",2,"Bicis",1,10,64,1,"Espira",2.18263469608086,41.4104413760875,431686.224999998,4584643.87799999
"20205","CAMÈLIES - ABD EL KADER (carril BICI sentit Besòs)",2,"Bicis",1,7,33,1,"Espira",2.16452945690755,41.4140957259089,430176.928,4585064.01999999
"20206","CAMÈLIES - FRANÇA (carril BICI sentit Llobregat)",2,"Bicis",1,7,33,1,"Espira",2.16450306424376,41.4140917511124,430174.718999998,4585063.599
"20207","BILBAO - PERE IV (carril BICI sentit muntanya)",2,"Bicis",1,10,68,1,"Espira",2.19924353782732,41.4060610027373,433069.876999998,4584144.61
"20208","BILBAO - DIAGONAL (carril BICI sentit mar)",2,"Bicis",1,10,68,1,"Espira",2.19921849214021,41.4060643413441,433067.793999999,4584145
"20209","BILBAO - MARROC  (carril BICI sentit muntanya)",2,"Bicis",1,10,71,1,"Espira",2.19737645806688,41.4074691947057,432915.268999998,4584302.39099998
"20210","BILBAO - BOLÍVIA (carril BICI sentit mar)",2,"Bicis",1,10,71,1,"Espira",2.1973525062627,41.4074613712509,432913.262999998,4584301.542
"20211","BILBAO - LLULL (carril BICI sentit muntanya)",2,"Bicis",1,10,68,1,"Espira",2.20383854515609,41.402679321107,433450.501999998,4583765.637
"20212","BILBAO - PSG. DE COLOMER (carril BICI sentit mar)",2,"Bicis",1,10,68,1,"Espira",2.20381630290131,41.4026785366704,433448.643999998,4583765.56799998
"20213","BILBAO - PALLARS (carril BICI sentit muntanya)",2,"Bicis",1,10,68,1,"Espira",2.20146561834019,41.4044086191968,433253.918,4583959.45299999
"20214","BILBAO - CAMI ANTIC DE VALÈNCIA (carril BICI sentit mar)",2,"Bicis",1,10,68,1,"Espira",2.20146582014049,41.4043921368849,433253.918,4583957.62399998
"20217","JONQUERA - GARCIA FARIA (carril BICI sentit muntanya)",2,"Bicis",1,10,69,1,"Espira",2.20814068633596,41.3995356679281,433806.918,4583413.342
"20218","JONQUERA - PERELLÓ (carril BICI sentit mar)",2,"Bicis",1,10,69,1,"Espira",2.20811886735591,41.3995296628866,433805.088999998,4583412.694
"20220","MINERIA - FISICA (carril BICI sentit Llobregat)",2,"Bicis",1,3,13,1,"Espira",2.13738144855302,41.3643409903904,427853.065,4579562.55499999
"20221","MINERIA - PSG. ZONA FRANCA (carril BICI sentit Besòs)",2,"Bicis",1,3,13,1,"Espira",2.13742528514072,41.3643170887154,427856.706,4579559.87299999
"20222","MINERIA - MOSSEN AMADEU OLLER (carril BICI sentit mar)",2,"Bicis",1,3,13,1,"Espira",2.14008290947217,41.3671337284067,428082.27,4579870.428
"20223","MINERIA - FONT FLORIDA (sentit Besòs)",2,"Bicis",1,3,13,1,"Espira",2.14009179288614,41.3671037997063,428083.420999998,4579869.047
"20226","TAULAT - BILBAO (carril BICI)",2,"Bicis",1,10,69,1,"Espira",2.20673948037235,41.4002838171038,433690.550999998,4583497.46499998
"20227","GARCILASO - AV. MERIDIANA (carril BICI sentit Llobregat)",2,"Bicis",1,9,61,1,"Espira",2.1865549076359,41.4229310842953,432026.9,4586027.393
"20228","GARCILASO - JUAN DE GARAY (carril BICI sentit Besòs)",2,"Bicis",1,9,61,1,"Espira",2.18656643720148,41.422918195072,432027.848999999,4586025.95199999
"20229","OLESA - JORDI DE SANT JORDI (carril BICI sentit Llobregat)",2,"Bicis",1,9,62,1,"Espira",2.18228808769615,41.4206007812246,431667.913999999,4585772.042
"20230","OLESA - BISCAIA (carril BICI sentit Besòs)",2,"Bicis",1,9,62,1,"Espira",2.18229760274086,41.4205863468379,431668.69,4585770.42899999
"20231","SEGRE - DR. SANTPONÇ (carril BICI sentit mar)",2,"Bicis",1,9,60,1,"Espira",2.1940221725663,41.4317613150915,432660.006999998,4587001.877
"20232","SEGRE - LIUVA (carril BICI sentit muntanya)",2,"Bicis",1,9,60,1,"Espira",2.19404517384494,41.4317595846695,432661.930999998,4587001.67499998
"20233","PG. FABRA I PUIG - CONCEPCIÓ ARENAL (carril BICI sentit Llobregat)",2,"Bicis",1,9,60,1,"Espira",2.18422333411705,41.430132788681,431839.599999998,4586828.746
"20234","PG. FABRA I PUIG - AV. MERIDIANA (carril BICI sentit Besòs)",2,"Bicis",1,9,60,1,"Espira",2.18423833144904,41.4301202845985,431840.842999999,4586827.35099998
"20235","SABINO ARANA - PL. PIUS XII (carril BICI)",2,"Bicis",1,4,21,1,"Espira",2.123595,41.386556,426717.895,4582048.32899998
"20236","SABINO ARANA - GRAN VIA CARLES III (carril BICI)",2,"Bicis",1,4,21,1,"Espira",2.123598,41.386584,426717.896,4582051.62399998
"20237","PL. PIUS XII - DIAGONAL (carril BICI sentit mar)",2,"Bicis",1,4,21,1,"Espira",2.123168,41.386887,426688.814,4582080.17599998
"20238","PL. PIUS XII - SABINO DE ARANA (carril BICI sentit muntanya) ",2,"Bicis",1,4,21,1,"Espira",2.123179,41.38688,426690.059999999,4582078.604
"20239","PL. PIUS XII - SABINO DE ARANA (carril BICI sentit Llobregat)",2,"Bicis",1,4,21,1,"Espira",2.123033,41.38684,426680.981,4582070.87899999
"20240","PL. PIUS XII - AV. JOAN XXIII (carril BICI sentit Besòs)",2,"Bicis",1,4,21,1,"Espira",2.123063,41.386819,426681.088999998,4582068.603
"20241","ARISTIDES MAILLOL - CARDENAL REIG (carril BICI)",2,"Bicis",1,4,20,1,"Espira",2.119166,41.379825,426352.53,4581281.461
"20242","ARISTIDES MAILLOL - AV. DOCTOR MARAÑON (carril BICI)",2,"Bicis",1,4,20,1,"Espira",2.119124,41.379847,426350.864999999,4581282.58
"20243","RDA. SANT PERE - GIRONA (carril BICI)",2,"Bicis",1,2,7,1,"Espira",2.17725,41.390612,431210.867,4582443.008
"20244","RDA. SANT PERE - BAILEN (carril BICI)",2,"Bicis",1,2,7,1,"Espira",2.177221,41.390581,431212.467,4582441.44799998
"20245","TORRE MELINA - AV. DIAGONAL (carril BICI)",2,"Bicis",1,4,20,1,"Espira",2.107775,41.381283,425396.864999999,4581469.411
"20246","TORRE MELINA - AV. ALBERT BASTRADAS (carril BICI)",2,"Bicis",1,4,20,1,"Espira",2.10781,41.381252,425398.104999998,4581468.01099998
"20247","AV. MERIDIANA - CONSELL DE CENT (carril BICI)",2,"Bicis",1,10,65,1,"Espira",2.186746,41.406519,432026.791,4584201.50399999
"20248","MERIDIANA - CLOT (carril BICI)",2,"Bicis",1,10,65,1,"Espira",2.18701,41.405817,432048.69,4584159.49799999
"20249","DUBLIN - FILATURES (carril BICI sentit muntanya)",2,"Bicis",1,9,61,1,"Espira",2.186648,41.428695,431924.447999998,4586665.61099999
"20250","DUBLIN - CONCEPCIÓ ARENAL (carril BICI sentit mar)",2,"Bicis",1,9,61,1,"Espira",2.18667,41.42867,431925.913,4586664.427
"20251","CONSELL DE CENT - MERIDIANA (carril BICI sentit Llobregat)",2,"Bicis",1,10,65,1,"Espira",2.186587,41.40682,432006.634,4584231.04999998
"20252","CONSELL DE CENT - INDEPENDÈNCIA (CARRIL BICI - sentit Besòs)",2,"Bicis",1,10,65,1,"Espira",2.18662,41.406806,432008.374,4584230.26099998
"20255","GRAN VIA DE LES CORTS CATALANES - MUNTANER (sentit Besòs)",2,"Bicis",1,2,10,1,"Espira",2.162183,41.384624,429904.526,4581790.37399998
"20256","PSG. DEL TAULAT - JOSEP PLA (carril BICI sentit Besòs)",2,"Bicis",1,"","",1,"Espira",2.216631,41.408335,434525.4,4584384.35
"20257","PSG. DEL TAULAT - RBLA. PRIM (carril BICI sentit Llobregat)",2,"Bicis",1,"","",1,"Espira",2.219092,41.410951,434634.28,4584777.51
"20258","JOSEP PLA - PERE IV",2,"Bicis",1,10,72,1,"Espira",2.206466,41.414624,433682.6,4585067.06
"20259","JOSEP PLA- MARROC",2,"Bicis",1,10,72,1,"Espira",2.208506,41.414413,433708.48,4585358.84
"20260","PERE IV - TREBALL",2,"Bicis",1,10,72,1,"Espira",2.206669,41.4125254,433697.18,4584855.98
"20261","PERE IV - SELVA DE MAR",2,"Bicis",1,10,72,1,"Espira",2.205006,41.412383,433633.16,4584892.1
"20262","NAVAS DE TOLOSA - INDUSTRIA",2,"Bicis",1,9,63,1,"Espira",2.184756,41.417235,431831.18,4585255.25
"20263","NAVAS DE TOLOSA - CONCEPCIÓ ARENAL",2,"Bicis",1,9,63,1,"Espira",2.183833,41.417838,431899.23,4585292.36
"10-SMD-1","RONDA DE DALT - MONTBAU (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.14560189068212,41.4319494282875,428614.633,4587061.571
"10-SMD-2","RONDA DE DALT - MONTBAU (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.14525543316658,41.4309126482991,428584.55,4586946.754
"11-SMD-1","RONDA DE DALT - VALL D'HEBRON (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.14246531259924,41.4253446384796,428345.306,4586330.902
"11-SMD-2","RONDA DE DALT - VALL D'HEBRON (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.14198498941265,41.4241063573498,428303.808,4586193.827
"12-SMD-1","RONDA DE DALT - HOSPITAL MILITAR (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.13917225612619,41.4183813875655,428062.454,4585560.578
"12-SMD-2","RONDA DE DALT - HOSPITAL MILITAR (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.13917246540104,41.4183795977361,428062.469,4585560.379
"13-SMD-1","RONDA DE DALT - PL. ALFONS COMIN (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.13612188577386,41.4152386865817,427804.058,4585214.216
"13-SMD-2","RONDA DE DALT - PL. ALFONS COMIN (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.1359870118626,41.4150894308117,427792.621,4585197.758
"14-SMD-1","RONDA DE DALT - SANT GERVASI (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.12624502832375,41.4105208398588,426973.338,4584698.725
"14-SMD-2","RONDA DE DALT - SANT GERVASI (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.12624502832375,41.4105208398588,426973.338,4584698.725
"17-SMD-1","RONDA DE DALT - FOIX (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.11418166,41.4011431,425954.45,4583667.859
"17-SMD-2","RONDA DE DALT - FOIX (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.11418165633553,41.4011430865471,425954.45,4583667.858
"18-SMD-1","RONDA DE DALT - PARC DE L'ORENETA (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.11295335657463,41.3981769124719,425848.403,4583339.606
"18-SMD-2","RONDA DE DALT - PARC DE L'ORENETA (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.11348620820533,41.3991236748553,425894.022,4583444.259
"19-SMD-1","RONDA DE DALT - PEDRALBES (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.10851456823924,41.3911918843747,425469.365,4582567.945
"19-SMD-2","RONDA DE DALT - PEDRALBES (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.10725074769602,41.3888337273865,425361.008,4582307.234
"21-SMD-1","RONDA DE DALT -- C32 PK 63,3 (Llobregat)( DIAGONAL )",3,"Rondes",2,0,0,1,"Espira",2.10322632123166,41.3829888838936,425017.824,4581661.821
"21-SMD-2","RONDA DE DALT - C32 PK 63,3 (Trinitat)( DIAGONAL )",3,"Rondes",2,0,0,1,"Espira",2.10322632123166,41.3829888838936,425017.824,4581661.821
"34-SMD-1","RONDA LITORAL - BELLVITGE (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.12131081405706,41.3401824078165,426481.778,4576894.036
"34-SMD-2","RONDA LITORAL - BELLVITGE (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.12131081405706,41.3401824078165,426481.778,4576894.036
"36-SMD-1","RONDA LITORAL - ZONA FRANCA (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.13679804144753,41.3453556460733,427783.294,4577455.346
"36-SMD-2","RONDA LITORAL - ZONA FRANCA (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.13679804144753,41.3453556460733,427783.294,4577455.346
"37-SMD-1","RONDA LITORAL  PK 15,0 (SENTIDO TRINIDAD)",3,"Rondes",2,0,0,1,"Espira",2.14534890040515,41.348566734648,428502.191,4577804.748
"37-SMD-2","RONDA LITORAL PK 15,0 (SENTIDO LLOBREGAT)",3,"Rondes",2,0,0,1,"Espira",2.1454798790795,41.3488048460894,428513.409,4577831.075
"38-SMD-1","RONDA LITORAL PK 14,5 (SENTIDO TRINIDAD)",3,"Rondes",3,0,0,1,"Espira",2.15638223838286,41.3523950008803,429429.353,4578220.716
"38-SMD-2","RONDA LITORAL PK 14,5(SENTIDO LLOBREGAT)",3,"Rondes",3,0,0,1,"Espira",2.15629176127651,41.3525212979956,429421.921,4578234.811
"39-SMD-1","RONDA LITORAL - CEMENTIRI MONTJUÏC (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.1596455417355,41.3548551164298,429704.986,4578491.183
"39-SMD-2","RONDA LITORAL - CEMENTIRI MONTJUÏC (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.1596455417355,41.3548551164298,429704.986,4578491.183
"3-SMD-1","RONDA DE DALT - VIA JÚLIA (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.18162280098045,41.446439639782,431639.432,4588641.191
"3-SMD-2","RONDA DE DALT - VIA JÚLIA (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.18121772491188,41.4463785832487,431605.531,4588634.732
"41-SMD-1","RONDA LITORAL - MORROT (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.17628541906469,41.3723929373168,431115.41,4580424.84
"41-SMD-2","RONDA LITORAL - MORROT (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.17184503164523,41.3660563748941,430737.351,4579724.904
"41-SMD-3","RONDA LITORAL - MORROT  PK 12,6 (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.16553875984443,41.3597324735794,430203.165,4579027.895
"41-SMD-4","RONDA LITORAL - MORROT PK 12,6 (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.16539829579502,41.3596554186853,430191.333,4579019.454
"42-SMD-1","RONDA LITORAL - PORT DE BARCELONA (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.17628541906469,41.3723929373168,431115.41,4580424.84
"42-SMD-2","RONDA LITORAL - PORT DE BARCELONA (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.17628541906469,41.3723929373168,431115.41,4580424.84
"43-SMD-1","RONDA LITORAL - MOLL DE LA FUSTA (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.17847034061564,41.3761297707368,431302.062,4580837.962
"43-SMD-2","RONDA LITORAL - MOLL DE LA FUSTA (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.17894823455186,41.3766793868708,431342.603,4580898.601
"45-SMD-1","RONDA LITORAL - BARCELONETA (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.1872165517091,41.3826638620337,432040.247,4581556.47
"45-SMD-2","RONDA LITORAL - BARCELONETA (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.18715403011135,41.3827069680799,432035.064,4581561.305
"47-SMD-1","RONDA LITORAL - ARQUITECTE SERT (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.19617055472502,41.3877480342981,432794.165,4582113.923
"47-SMD-2","RONDA LITORAL - ARQUITECTE SERT (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.19617055,41.387748,432794.164,4582113.92
"48-SMD-1","RONDA LITORAL - LLACUNA (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.206131,41.395178,433634.493,4582931.11
"48-SMD-2","RONDA LITORAL - LLACUNA (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.206159,41.395367,433637.026,4582952.071
"49-SMD-1","RONDA LITORAL - SELVA DE MAR (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.21216771969084,41.4015560171004,434145.591,4583634.582
"49-SMD-2","RONDA LITORAL - SELVA DE MAR (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.211871119489,41.4014738959023,434120.715,4583625.69
"51-SMD-1","RONDA LITORAL - JOSEP PLA (Trinitat)",3,"Rondes",2,0,0,1,"Espira",2.21899880633432,41.4067902516548,434721.841,4584210.508
"51-SMD-2","RONDA LITORAL - JOSEP PLA (Llobregat)",3,"Rondes",2,0,0,1,"Espira",2.21898364471352,41.4066644628768,434720.447,4584196.555
"58-SMD-1","RONDA LITORAL - SANTANDER (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.20934932616975,41.4362783107035,433945.195,4587491.559
"58-SMD-2","RONDA LITORAL - SANTANDER (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.20964156913134,41.434834621389,433968.147,4587331.059
"5-SMD-1","RONDA DE DALT - ROQUETES (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.17034870286587,41.4429850556044,430694.001,4588266.631
"5-SMD-2","RONDA DE DALT - ROQUETES (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.17034870286587,41.4429850556044,430694.001,4588266.631
"60-SMD-1","RONDA LITORAL - TUCUMÁN (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.20285664165301,41.4473073127124,433414.036,4588720.966
"60-SMD-2","RONDA LITORAL - TUCUMÁN (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.20285664165301,41.4473073127124,433414.036,4588720.966
"62-SMD-1","ACCÉS RONDA DE DALT (Llobregat) ",3,"Rondes",2,0,0,1,"Espira",2.19488812948078,41.4515597187218,432752.806,4589199.228
"62-SMD-2","ACCÉS RONDA LITORAL DESDE C58/C33 (Llobregat) ",3,"Rondes",2,0,0,1,"Espira",2.19511906397175,41.4517489819122,432772.291,4589220.06
"62-SMD-3","B10  - B20 (PK 0)",3,"Rondes",2,0,0,1,"Espira",2.19803287006926,41.4497590437545,433013.621,4588996.879
"62-SMD-4","B20 - B10 (PK 0)",3,"Rondes",2,0,0,1,"Espira",2.19906425872026,41.4487849149854,433098.771,4588887.933
"6-SMD-1","RONDA DE DALT - PL. KARL MARX (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.16237830573441,41.4402131175014,430025.2,4587965.304
"6-SMD-2","RONDA DE DALT - PL. KARL MARX (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.16270292016977,41.4401536625016,430052.254,4587958.44
"8-SMD-1","RONDA DE DALT - AV. ESTATUT (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.15130455209155,41.4377448465329,429097.405,4587700.289
"8-SMD-2","RONDA DE DALT - AV. ESTATUT (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.15130455209155,41.4377448465329,429097.405,4587700.289

