"Id_aforament","Desc_aforament","Codi_tipus_aforament","Desc_tipus_aforament","Num_carrils","Codi_districte","Codi_barri","Codi_tipus_equip_mesura","Desc_tipus_equip_mesura","Longitud","Latitud","X_ETRS89","Y_ETRS89"
"10001","ARAGÓ - NAVAS (Llobregat)",1,"Trànsit",2,10,65,1,"Espira",2.190735369,41.411679814,432364.55,4584775.02
"10002","BAC DE RODA - BOLIVIA (Pujada)",1,"Trànsit",3,10,71,1,"Espira",2.198982804,41.411336644,433053.50,4584730.52
"10005","ARAGÓ - BILBAO (Besòs)",1,"Trànsit",2,10,65,1,"Espira",2.191885718,41.412285874,432461.33,4584841.41
"10008","CANTÀBRIA - GUIPÚSCOA (Pujada)",1,"Trànsit",2,10,72,1,"Espira",2.201063398,41.420043361,433236.31,4585695.52
"10009","GUIPÚSCOA - MARESME (Llobregat)",1,"Trànsit",2,10,73,1,"Espira",2.203021423,41.420925939,433400.83,4585792.00
"10010","GUIPÚSCOA - PUIGCERDÀ (Besòs)",1,"Trànsit",2,10,73,1,"Espira",2.203240416,41.42079154,433419.00,4585776.91
"10011","RBLA. PRIM - CONCILI DE TRENTO (Baixada)",1,"Trànsit",2,10,73,1,"Espira",2.206290826,41.42090264,433674.02,4585786.90
"10012","RBLA. PRIM - CONCILI DE TRENTO (Pujada)",1,"Trànsit",2,10,73,1,"Espira",2.205820467,41.421791012,433635.62,4585885.89
"10013","RBLA. PRIM - CRISTÓBAL DE MOURA (Baixada)",1,"Trànsit",2,10,70,1,"Espira",2.213462562,41.415434528,434267.81,4585174.37
"10014","RBLA. PRIM - CRISTÓBAL DE MOURA (Pujada)",1,"Trànsit",2,10,70,1,"Espira",2.212744809,41.416503516,434208.91,4585293.59
"10015","BILBAO - CONCILI DE TRENTO (sentit mar)",1,"Trànsit",2,10,65,2,"Infraroig",2.192147274,41.411291908,432482.16,4584730.86
"10017","RBLA. GUIPÚSCOA - EXTREMADURA (Entrada)",1,"Trànsit",2,10,65,1,"Espira",2.208423245,41.424981711,433856.35,4586238.12
"10018","RBLA. GUIPÚSCOA - CAMÍ DE LA VERNEDA (Sortida)",1,"Trànsit",2,10,73,1,"Espira",2.20866893,41.424819176,433876.72,4586219.89
"10019","BADAJOZ - PUJADES (sentit muntanya)",1,"Trànsit",3,10,68,1,"Espira",2.207929859,41.419244741,433809.30,4585601.59
"1001","AV. DIAGONAL - TORRE MELINA (Entrada)",1,"Trànsit",2,4,21,1,"Espira",2.109525173,41.383735511,425545.34,4581739.28
"1002","AV. DIAGONAL - AV. SARRIÀ (Entrada)",1,"Trànsit",2,4,19,1,"Espira",2.139966245,41.3914834,428099.15,4582573.73
"1003","AV. DIAGONAL - ADOLF FLORENSA (Entrada)",1,"Trànsit",3,4,20,1,"Espira",2.116363769,41.385498519,426119.14,4581929.15
"1004","AV. DIAGONAL - PASCUAL VILA (Sortida)",1,"Trànsit",2,4,20,1,"Espira",2.116258456,41.385574048,426110.42,4581937.62
"1005","AV. DIAGONAL - BEETHOVEN (Sortida)",1,"Trànsit",5,4,19,1,"Espira",2.13989839,41.391564054,428093.57,4582582.74
"1006","AV. DIAGONAL - PLAÇA PIUS XII (Entrada)",1,"Trànsit",2,4,20,1,"Espira",2.123800557,41.387374635,426743.04,4582131.12
"1007","AV. DIAGONAL- DOCTOR FERRAN (Sortida)",1,"Trànsit",2,4,20,1,"Espira",2.123738168,41.387473006,426737.93,4582142.09
"1008","CAPITÀ ARENAS - MANILA (baixada)",1,"Trànsit",2,4,21,1,"Espira",2.126378325,41.389638064,426961.10,4582380.23
"1009","PG. MANUEL GIRONA - BENET I MATEU (sentit Llobregat)",1,"Trànsit",3,4,21,1,"Espira",2.127639203,41.391946256,427069.09,4582635.42
"1010","AV. DIAGONAL - GANDESA (Sortida)",1,"Trànsit",2,4,19,1,"Espira",2.128577478,41.388684368,427143.89,4582272.50
"1011","AV. DIAGONAL - GANDESA (Entrada)",1,"Trànsit",2,4,19,1,"Espira",2.128630699,41.388594598,427148.24,4582262.49
"1012","AV. DIAGONAL - TORRE MELINA (Lateral Entrada)",1,"Trànsit",2,4,21,1,"Espira",2.110685419,41.383846694,425642.48,4581750.62
"1013","AV. PEDRALBES - PG. MANUEL GIRONA (Baixada)",1,"Trànsit",2,4,21,2,"Infraroig",2.120019882,41.389232278,426429.04,4582340.56
"1014","AV. SARRIÀ - DOCTOR FLEMING (pujada)",1,"Trànsit",3,5,24,1,"Espira",2.135916,41.391629869,427760.70,4582593.36
"1015","AV. SARRIÀ - AV. JOSEP TARRADELLAS (pujada)",1,"Trànsit",4,2,8,1,"Espira",2.143078274,41.39057036,428358.33,4582469.79
"1016","AV. ESPLUGUES - SANTA CATERINA DE SIENA (Besós)",1,"Trànsit",2,4,21,1,"Espira",2.110723705,41.390973651,425653.80,4582541.82
"1018","AV. DIAGONAL - TORRE MELINA (Sortida)",1,"Trànsit",2,4,21,1,"Espira",2.108485376,41.383583303,425458.23,4581723.27
"1021","GONZÁLEZ TABLAS - AV. EXÈRCIT (Baixada)",1,"Trànsit",2,4,21,2,"Infraroig",2.110547635,41.384860769,425632.12,4581863.32
"1022","AV. PEDRALBES - PG. MANUEL GIRONA (Pujada)",1,"Trànsit",2,4,21,2,"Infraroig",2.119150178,41.389996735,426357.19,4582426.16
"1027","DOCTOR FERRAN - PG. MANUEL GIRONA (baixada)",1,"Trànsit",2,4,21,1,"Espira",2.123703794,41.390659262,426738.64,4582495.86
"1028","ARISTIDES MAILLOL - CARDENAL REIG (Baixada)",1,"Trànsit",3,4,20,1,"Espira",2.120166481,41.378861883,426429.60,4581189.12
"1029","ARISTIDES MAILLOL - CARDENAL REIG (Pujada)",1,"Trànsit",3,4,20,1,"Espira",2.120261326,41.378966737,426437.65,4581200.69
"1030","JOAN XXIII - MARTÍ I FRANQUÉS (Llobregat)",1,"Trànsit",2,4,20,1,"Espira",2.121847729,41.382191667,426573.94,4581557.37
"1031","JOAN XXIII - MENÉNDEZ PELAYO (Besòs)",1,"Trànsit",2,4,20,1,"Espira",2.12199742,41.382147222,426586.40,4581552.31
"1032","GRAN VÍA CARLES III - TRAV. DE LES CORTS (Pujada)",1,"Trànsit",2,4,20,1,"Espira",2.128171274,41.382959206,427103.54,4581637.24
"1033","GRAN VÍA CARLES III - TRAV. DE LES CORTS (Baixada)",1,"Trànsit",3,4,20,1,"Espira",2.128103945,41.381851028,427096.67,4581514.27
"10-SMD-1","RONDA DE DALT - MONTBAU (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.145601891,41.431949428,428614.63,4587061.57
"10-SMD-2","RONDA DE DALT - MONTBAU (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.145255433,41.430912648,428584.55,4586946.75
"11001","AV. ESTATUT- LISBOA (Pujada)",1,"Trànsit",2,7,37,1,"Espira",2.155229006,41.430651454,429417.58,4586909.57
"11002","AV. ESTATUT - CAN TRAVI NOU (Baixada)",1,"Trànsit",2,7,37,1,"Espira",2.154167839,41.431797827,429330.16,4587037.71
"11003","AV. ESTATUT - PL. CIUTADELLA (Pujada)",1,"Trànsit",3,7,37,1,"Espira",2.154498404,41.431564447,429357.53,4587011.53
"11004","AV. ESTATUT - PG. VALLDAURA (Baixada)",1,"Trànsit",2,7,43,1,"Espira",2.153437475,41.435942077,429273.64,4587498.40
"11005","PG. SANT GERVASI - PL. ALFONS COMÍN (sentit muntanya)",1,"Trànsit",2,6,28,1,"Espira",2.137721553,41.413694232,427936.04,4585041.41
"11006","AV. VALLCARCA - CAPELLADES (Pujada)",1,"Trànsit",1,6,28,2,"Infraroig",2.140756232,41.419784876,428196.37,4585715.07
"11007","ESTEVE TERRADES - PL. ALFONS COMÍN (Pujada)",1,"Trànsit",2,6,28,2,"Infraroig",2.138282314,41.415316401,427984.69,4585221.04
"11008","TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Horta)",1,"Trànsit",2,7,43,2,"Infraroig",2.158381441,41.423738999,429673.52,4586139.59
"11009","TÚNEL DE LA ROVIRA - BOCA NORD (Sentit Guinardó)",1,"Trànsit",2,7,35,2,"Infraroig",2.158203197,41.423705672,429658.59,4586136.04
"11010","CTRA. D'HORTA A CERDANYOLA - RONDA DE DALT (Entrada)",1,"Trànsit",2,7,43,1,"Espira",2.153426941,41.437187209,429274.11,4587636.64
"11011","CTRA. D'HORTA A CERDANYOLA - AV. ESTATUT (Sortida)",1,"Trànsit",1,7,43,1,"Espira",2.153502509,41.4372114,429280.45,4587639.26
"11012","AV. ESPLUGUES - JARDINS CERVANTES (Entrada)",1,"Trànsit",2,4,21,1,"Espira",2.105337376,41.386069165,425197.86,4582001.96
"11013","AV. ESPLUGUES - GONZÁLEZ TABLAS (Sortida)",1,"Trànsit",2,4,21,1,"Espira",2.10555371,41.386661294,425216.63,4582067.51
"11014","AV. VALLVIDRERA (Entrada)",1,"Trànsit",1,5,23,1,"Espira",2.116929523,41.4043312,426187.75,4584019.45
"11015","AV. VALLVIDRERA (Sortida)",1,"Trànsit",1,5,23,1,"Espira",2.11693966,41.404378166,426188.65,4584024.65
"11018","AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Pujada)",1,"Trànsit",2,6,28,1,"Espira",2.142915413,41.411530009,428367.73,4584796.84
"11019","AV. REPÚBLICA ARGENTINA - VIADUCTE VALLCARCA (Baixada)",1,"Trànsit",2,6,28,1,"Espira",2.14369729,41.411414628,428432.95,4584783.38
"11020","AV. REPÚBLICA ARGENTINA - PL. ALFONSO COMÍN (sentit mar)",1,"Trànsit",2,6,28,1,"Espira",2.138144118,41.413825678,427971.50,4585055.66
"11021","PG. SANT GERVASI - GARCÍA MARIÑO (sentit muntanya)",1,"Trànsit",2,5,27,1,"Espira",2.137902552,41.412938452,427950.33,4584957.36
"11022","CRAYWINCKEL - AV. REPÚBLICA ARGENTINA (sentit Llobregat)",1,"Trànsit",2,6,28,1,"Espira",2.1395395,41.412126984,428086.24,4584865.91
"11023","ESTEVE TARRADES - JOSEP JOVER (Pujada)",1,"Trànsit",2,6,28,1,"Espira",2.140406943,41.413979783,428160.78,4585070.89
"11024","ESTEVE TARRADES - JOSEP JOVER (Baixada)",1,"Trànsit",2,6,28,1,"Espira",2.140947327,41.413327547,428205.22,4584998.03
"11025","AV. VALLCARCA - GUSTAVO BÈCQUER (Pujada)",1,"Trànsit",2,6,28,1,"Espira",2.141913498,41.416235721,428289.17,4585320.09
"11026","AV. VALLCARCA - GUSTAVO BÈCQUER (Baixada)",1,"Trànsit",2,6,28,1,"Espira",2.142221405,41.415606844,428314.21,4585250.02
"11027","GENERAL VIVES - MAJOR DE SARRIÀ (Besòs)",1,"Trànsit",2,5,23,1,"Espira",2.116905822,41.403770146,426185.13,4583957.18
"11028","GENERAL VIVES - MAJOR DE SARRIÀ (Llobregat)",1,"Trànsit",2,5,23,1,"Espira",2.116377076,41.403453085,426140.58,4583922.43
"11030","AV. TIBIDABO - PG. SANT GERVASI (sentit muntaya)",1,"Trànsit",1,5,25,3,"Visió Artificial",2.136783478,41.410624212,427854.24,4584701.37
"11031","VIADUCTE VALLCARCA - PL. MONS (sentit Llobregat)",1,"Trànsit",2,6,28,3,"Visió Artificial",2.143416298,41.411787133,428409.88,4584824.97
"11032","PG. MARE DE DÉU DEL COLL - PL. MONS (sentit Besòs)",1,"Trànsit",1,6,28,3,"Visió Artificial",2.144823314,41.413590935,428529.45,4585024.06
"11033","AV. VALLCARCA - AGRAMUNT (Pujada)",1,"Trànsit",2,6,28,3,"Visió Artificial",2.147283606,41.410078257,428731.23,4584632.06
"11034","AV. VALLCARCA - AGRAMUNT (Baixada)",1,"Trànsit",1,6,28,3,"Visió Artificial",2.147063115,41.410195606,428712.93,4584645.27
"11-SMD-1","RONDA DE DALT - VALL D'HEBRON (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.142465313,41.425344638,428345.30,4586330.90
"12-SMD-1","RONDA DE DALT - HOSPITAL MILITAR (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.139172256,41.418381388,428062.45,4585560.57
"12-SMD-2","RONDA DE DALT - HOSPITAL MILITAR (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.139172465,41.418379598,428062.46,4585560.37
"13001","PG. MARAGALL - MOSSEN JOSEP BUNDÓ (Sentit Eixample)",1,"Trànsit",2,8,44,1,"Espira",2.168212631,41.427404122,430498.94,4586538.55
"13002","PG. MARAGALL - SABASTIDA (Sentit Horta)",1,"Trànsit",2,8,44,1,"Espira",2.168207371,41.427477948,430498.57,4586546.75
"13003","TAJO - BAIXADA MERCAT (Sentit Pg. Maragall)",1,"Trànsit",2,7,43,2,"Infraroig",2.160964206,41.429560283,429895.60,4586783.77
"13004","TAJO - BAIXADA MERCAT (Sentit Av. Estatut)",1,"Trànsit",1,7,43,2,"Infraroig",2.160366612,41.429679646,429845.80,4586797.51
"13006","RONDA GUINARDÓ - TORRE DELS PARDALS (sentit Besòs)",1,"Trànsit",2,7,35,1,"Espira",2.177247583,41.422244565,431248.43,4585958.53
"13007","RAMÓN ALBÓ - PG. MARAGALL (sentit Besòs)",1,"Trànsit",3,9,62,1,"Espira",2.177341369,41.425010799,431259.18,4586265.56
"13008","ARNAU D'OMS - ESCÒCIA (sentit Besòs)",1,"Trànsit",3,8,44,1,"Espira",2.177297178,41.428986776,431259.68,4586707.01
"13009","AV. RIO DE JANEIRO - PINTOR ALSAMORA (sentit Besòs)",1,"Trànsit",3,8,45,1,"Espira",2.17992431,41.435318202,431485.85,4587407.83
"13010","PG. MARAGALL - PINAR DEL RIO (Sentit Horta)",1,"Trànsit",2,7,35,1,"Espira",2.178546041,41.422863302,431357.58,4586026.19
"13011","PG. MARAGALL - ACÀCIES (Sentit Eixample)",1,"Trànsit",3,7,35,1,"Espira",2.178404059,41.422892872,431345.75,4586029.59
"13012","AVINGUDA DELS QUINZE - JOAN ALCOVER (sentit mar)",1,"Trànsit",3,8,44,1,"Espira",2.174376729,41.429304487,431016.00,4586744.60
"13013","PG. FABRA I PUIG - AMÍLCAR (Sentit Horta)",1,"Trànsit",2,8,46,1,"Espira",2.171214951,41.430400436,430752.98,4586868.80
"13014","PG. FABRA I PUIG - DAS (Sentit Sant Andreu)",1,"Trànsit",1,8,46,1,"Espira",2.171304432,41.430319587,430760.38,4586859.75
"13015","DOCTOR PI I MOLIST - ESCULTOR ORDOÑEZ (sentit muntanya)",1,"Trànsit",2,8,46,1,"Espira",2.174083786,41.431686729,430994.05,4587009.31
"13016","DOCTOR PI I MOLIST - ALLOZA (carril Bus)",1,"Trànsit",1,8,45,1,"Espira",2.174139831,41.431452974,430998.48,4586983.31
"13017","PG. VALLDAURA - ISARD (Pujada)",1,"Trànsit",2,8,48,1,"Espira",2.170001783,41.438915648,430660.68,4587815.12
"13018","PG. VALLDAURA - GASELA (Baixada)",1,"Trànsit",2,8,48,1,"Espira",2.169853286,41.438840441,430648.20,4587806.89
"13019","RONDA GUINARDO - ART (sentit Llobregat)",1,"Trànsit",2,7,35,1,"Espira",2.176743621,41.419854649,431203.79,4585693.60
"13-SMD-1","RONDA DE DALT - PL. ALFONS COMIN (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.136121886,41.415238687,427804.05,4585214.21
"13-SMD-2","RONDA DE DALT - PL. ALFONS COMIN (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.135987012,41.415089431,427792.62,4585197.75
"14-SMD-1","RONDA DE DALT - SANT GERVASI (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.126245028,41.41052084,426973.33,4584698.72
"14-SMD-2","RONDA DE DALT - SANT GERVASI (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.126245028,41.41052084,426973.33,4584698.72
"16001","POTOSÍ - CIUTAT D'ASUNCIÓN (Sentit Torras i Bages)",1,"Trànsit",2,9,59,1,"Espira",2.197622426,41.442706772,432972.08,4588214.25
"16002","POTOSÍ - FERRAN JUNOY (Sentit Santa Coloma)",1,"Trànsit",2,9,59,1,"Espira",2.197641852,41.44255521,432973.54,4588197.41
"16003","FERRAN JUNOY - SAO PAULO (sentit Besòs)",1,"Trànsit",3,9,59,1,"Espira",2.19660021,41.442039624,432885.99,4588140.98
"16004","SANT ADRIÀ - PG. L'HAVANA (Sentit Torras i Bages)",1,"Trànsit",2,9,59,1,"Espira",2.195436598,41.435537829,432782.08,4587420.06
"16006","PG. SANTA COLOMA - C. TIANA (Sentit Llobregat) ",1,"Trànsit",2,9,57,3,"Visió Artificial",2.198063767,41.447942652,433014.33,4588795.20
"16007","PG. SANTA COLOMA - C. TIANA (Sentit Besòs) ",1,"Trànsit",2,9,57,3,"Visió Artificial",2.200127619,41.448569428,433187.37,4588863.19
"17001","AV. DIAGONAL - LLULL (Baixada)",1,"Trànsit",3,10,70,1,"Espira",2.216890264,41.41071289,434549.53,4584647.58
"17002","AV. DIAGONAL - RAMBLA PRIM (Pujada)",1,"Trànsit",2,10,70,1,"Espira",2.216803467,41.410892554,434542.46,4584667.59
"17003","PG. GARCIA FARIA - JOSEP PLÀ (sentit Llobregat)",1,"Trànsit",3,10,69,1,"Espira",2.217901079,41.406593994,434629.89,4584189.54
"17004","AV. LITORAL - SELVA DE MAR (sentit Besòs)",1,"Trànsit",3,10,69,1,"Espira",2.218265677,41.405490507,434659.26,4584066.76
"17005","AV. DIAGONAL - PERE IV (Pujada)",1,"Trànsit",3,10,68,1,"Espira",2.200159758,41.406740108,433147.15,4584219.31
"17006","SORTIDA 24, RONDA LITORAL (sentit Besòs)",1,"Trànsit",1,10,68,1,"Espira",2.218196811,41.405554007,434653.56,4584073.86
"17007","JOSEP PLÀ - PG. TAULAT (sentit muntanya)",1,"Trànsit",3,10,71,1,"Espira",2.215944474,41.408745186,434468.51,4584429.84
"17008","PG. VALL D'HEBRON - C. DE TICIÀ (LLOBREGAT)",1,"Trànsit",2,10,68,1,"Espira",2.138464912,41.416558308,428001.32,4585358.76
"17009","RDA. DALT SORTIDA 6 (sentit Llobregat)",1,"Trànsit",1,10,71,1,"Espira",2.138240663,41.417147252,427983.23,4585424.33
"17-SMD-1","RONDA DE DALT - FOIX (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.11418166,41.4011431,425954.45,4583667.85
"17-SMD-2","RONDA DE DALT - FOIX (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.114181656,41.401143087,425954.45,4583667.85
"18-SMD-1","RONDA DE DALT - PARC DE L'ORENETA (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.112953357,41.398176912,425848.40,4583339.60
"18-SMD-2","RONDA DE DALT - PARC DE L'ORENETA (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.113486208,41.399123675,425894.02,4583444.25
"19-SMD-1","RONDA DE DALT - PEDRALBES (Llobregat)",3,"Rondes",3,0,0,1,"Espira",2.108514568,41.391191884,425469.36,4582567.94
"19-SMD-2","RONDA DE DALT - PEDRALBES (Trinitat)",3,"Rondes",3,0,0,1,"Espira",2.107250748,41.388833727,425361.00,4582307.23
"20001","DIPUTACIÓ - COMTE D'URGELL (carril BICI - sentit Llobregat)",2,"Bicis",1,2,8,1,"Espira",2.157086,41.383003,429521.26,4581618.18
"20002","DIPUTACIÓ - COMTE BORELL (carrril BICI - sentit Besòs)",2,"Bicis",1,2,9,1,"Espira",2.157086,41.383003,429521.26,4581618.18
"20005","MUNTANER - GRAN VIA DE LES CORTS CATALANES (carril BICI sentit mar)",2,"Bicis",1,2,10,1,"Espira",2.163104794,41.383879563,430025.45,4581710.61
"20006","MUNTANER - SEPULVEDA (carril BICI sentit muntanya)",2,"Bicis",1,2,10,1,"Espira",2.163125851,41.383878905,430027.22,4581710.51
"20007","ENRIC GRANADOS - MALLORCA (carril BICI sentit muntanya)",2,"Bicis",1,2,8,1,"Espira",2.159402038,41.390006141,429722.46,4582393.77
"20008","ENRIC GRANADOS - VALENCIA (carril BICI sentit mar)",2,"Bicis",1,2,8,1,"Espira",2.159427676,41.390002906,429724.59,4582393.38
"20009","CONSELL DE CENT - SARDENYA (carril BICI - sentit Besòs)",2,"Bicis",1,2,5,1,"Espira",2.178007611,41.400271207,431288.78,4583518.46
"20010","PL. TETUAN - PG. SANT JOAN (carril BICI sentit Besòs)",2,"Bicis",1,2,7,1,"Espira",2.176306156,41.395550821,431141.58,4582995.75
"20011","PL. TETUAN - ROGER DE FLOR (carril BICI - sentit Llobregat)",2,"Bicis",1,2,7,1,"Espira",2.176315404,41.39556683,431142.37,4582997.52
"20012","DIPUTACIÓ - SARDENYA (carril BICI - sentit Llobregat)",2,"Bicis",1,2,5,1,"Espira",2.177949832,41.39861927,431282.22,4583335.10
"20013","CONSELL DE CENT - COMTE BORRELL (carril BICI - sentit Besòs)",2,"Bicis",1,2,9,1,"Espira",2.155270123,41.38319485,429369.63,4581640.94
"20014","VILAMARÍ - DIPUTACIÓ (carril BICI sentit mar)",2,"Bicis",1,2,9,1,"Espira",2.150676347,41.377912355,428979.79,4581058.25
"20015","VILAMARÍ - GRAN VIA DE LES CORTS CATALANES (carril BICI sentit muntanya)",2,"Bicis",1,2,9,1,"Espira",2.150700308,41.377909019,428981.78,4581057.86
"20016","PROVENÇA - ROGER DE FLOR (carril BICI sentit Besòs)",2,"Bicis",1,2,6,1,"Espira",2.170786039,41.401667883,430686.60,4583679.26
"20017","PROVENÇA - NÀPOLS (carril BICI sentit Llobregat)",2,"Bicis",1,2,6,1,"Espira",2.170789766,41.401685204,430686.94,4583681.19
"20018","PG. SANT JOAN - CASP (carril BICI sentit mar)",2,"Bicis",1,2,5,1,"Espira",2.177313107,41.393531247,431223.62,4582770.74
"20019","PG. SANT JOAN - AUSIAS MARC (carril BICI sentit muntanya)",2,"Bicis",1,2,5,1,"Espira",2.177342296,41.393550011,431226.08,4582772.80
"2001","PARÍS - VILADOMAT (sentit Besòs)",1,"Trànsit",3,2,9,1,"Espira",2.146504747,41.388529683,428642.56,4582240.41
"20026","ARAGÓ - CLOT (carril BICI sentit Besòs)",2,"Bicis",1,10,65,1,"Espira",2.189905962,41.410833196,432294.36,4584681.66
"20027","ARAGÓ - NAVAS DE TOLOSA (carril BICI sentit Llobregat)",2,"Bicis",1,10,65,1,"Espira",2.189655911,41.410995731,432273.63,4584699.91
"20028","MARINA - PUJADES (carril BICI sentit mar)",2,"Bicis",1,10,66,1,"Espira",2.189269055,41.392961175,432222.55,4582698.04
"20029","MARINA - LLULL (carril BICI sentit muntanya)",2,"Bicis",1,10,66,1,"Espira",2.189295087,41.392955143,432224.72,4582697.35
"2002","ENTENÇA - DEU I MATA (sentit muntanya)",1,"Trànsit",5,4,19,1,"Espira",2.137969149,41.390001837,427930.55,4582410.91
"20030","AV. ICARIA - RAMÓN TRIAS FARGAS (carril BICI sentit Besòs)",2,"Bicis",1,10,67,1,"Espira",2.194161055,41.388693102,432627.13,4582220.39
"20031","AV. ICARIA - MARINA (carril BICI sentit Llobregat)",2,"Bicis",1,10,67,1,"Espira",2.194159537,41.388709485,432627.02,4582222.20
"20032","ALABA - DR. TRUETA (carril BICI sentit mar)",2,"Bicis",1,10,67,1,"Espira",2.198555709,41.392956697,432998.93,4582690.32
"20033","ALABA - AV. ICARIA (carril BICI sentit muntanya)",2,"Bicis",1,10,67,1,"Espira",2.198553125,41.392972352,432998.72,4582692.05
"20036","TARRAGONA- ELISI (carril BICI sentit muntanya) ",2,"Bicis",1,3,15,1,"Espira",2.144670973,41.378626575,428478.40,4581142.48
"20037","TARRAGONA- SANT NICOLAU (carril BICI - sentit mar)",2,"Bicis",1,3,15,1,"Espira",2.144693369,41.378624039,428480.26,4581142.17
"20038","AV. PARAL·LEL - TAMARIT (carril BICI sentit mar)",2,"Bicis",1,3,11,1,"Espira",2.156921344,41.374995525,429498.84,4580729.33
"20039","AV. PARAL·LEL - VLLHONRAT (carril BICI sentit muntanya)",2,"Bicis",1,3,11,1,"Espira",2.156905135,41.375009909,429497.50,4580730.93
"2003","TARRAGONA - VALÈNCIA (sentit mar)",1,"Trànsit",4,3,15,1,"Espira",2.145307863,41.378572477,428531.59,4581135.96
"20040","CALÀBRIA- GRAN VIA DE LES CORTS CATALANES (carril BICI sentit mar)",2,"Bicis",1,2,10,1,"Espira",2.155414656,41.379308267,429377.51,4581209.35
"20041","CALÀBRIA- SEPÚLVEDA (carril BICI sentit muntanya)",2,"Bicis",1,2,10,1,"Espira",2.15543573,41.37930626,429379.28,4581209.11
"20042","RDA. SANT PAU - PARLAMENT (carril BICI sentit mar)",2,"Bicis",1,1,1,1,"Espira",2.164563958,41.377511582,430137.98,4581005.95
"20043","RDA. SANT PAU - CERA (carril BICI sentit muntanya)",2,"Bicis",1,1,1,1,"Espira",2.164588874,41.37750834,430140.06,4581005.57
"20046","PROVENÇA - ENRIC GRANADOS (carril BICI sentit Llobregat)",2,"Bicis",1,2,8,1,"Espira",2.157654922,41.391782975,429578.31,4582592.45
"20047","PROVENÇA - BALMES (carril BICI sentit Besòs)",2,"Bicis",1,2,8,1,"Espira",2.157660799,41.391800222,429578.82,4582594.35
"20048","GIRONA - MALLORCA (carril BICI sentit mar)",2,"Bicis",1,2,7,1,"Espira",2.168336373,41.396880195,430476.74,4583149.70
"20049","GIRONA - VALÈNCIA (carril BICI sentit muntanya)",2,"Bicis",1,2,7,1,"Espira",2.16835734,41.396877644,430478.49,4583149.41
"2004","NUMÀNCIA - MARQUES DE SENTMENAT (sentit mar)",1,"Trànsit",3,4,19,1,"Espira",2.137478725,41.384709176,427883.70,4581823.73
"20050","FELIP II - JUAN DE GARAY (carril BICI sentit mar)",2,"Bicis",1,9,61,1,"Espira",2.186451381,41.420669299,432015.89,4585776.36
"20051","FELIP II - SANT ANTONIO MARIÀ CLARET (carril BICI sentit muntanya)",2,"Bicis",1,9,61,1,"Espira",2.186474449,41.420681082,432017.83,4585777.66
"20052","BAC DE RODA - PASSATGE D'OLIVÉ (carril BICI sentit mar)",2,"Bicis",1,10,69,1,"Espira",2.205836774,41.406079679,433620.98,4584141.60
"20053","BAC DE RODA - PUJADES (carril BICI sentit muntanya)",2,"Bicis",1,10,69,1,"Espira",2.205858321,41.406078656,433622.79,4584141.48
"20054","PUJADES - LLACUNA (carril BICI sentit Llobregat)",2,"Bicis",1,10,68,1,"Espira",2.199192854,41.400503386,433059.94,4583527.65
"20055","PUJADES - RBLA. POBLENOU (carril BICI sentit Besòs)",2,"Bicis",1,10,68,1,"Espira",2.19921228,41.400499648,433061.55,4583527.22
"20056","AV. MERIDIANA - LEPANT (carril BICI sentit mar)",2,"Bicis",1,10,66,1,"Espira",2.186757911,41.396247497,432018.86,4583060.63
"20057","AV. MERIDIANA - ALMOGÀVERS (carril BICI sentit muntanya)",2,"Bicis",1,10,66,1,"Espira",2.186964017,41.396247692,432031.94,4583060.75
"2005","ENTENÇA - PROVENÇA (sentit muntanya)",1,"Trànsit",4,2,9,1,"Espira",2.145346085,41.383607501,428540.30,4581694.91
"20060","GIRONA - AUSIÀS MARC (carril BICI sentit mar)",2,"Bicis",1,2,7,1,"Espira",2.175901057,41.391161627,431103.07,4582508.79
"20061","GIRONA - RDA. SANT PERE (carril BICI sentit muntanya)",2,"Bicis",1,2,7,1,"Espira",2.175928006,41.391158757,431105.33,4582508.45
"20062","SELVA DE MAR - TAULAT (carril BICI sentit Llobregat)",2,"Bicis",1,10,69,1,"Espira",2.213632763,41.405502251,434272.03,4584071.56
"20063","SELVA DE MAR - RAMON CALSINA (carril BICI sentit Besòs)",2,"Bicis",1,10,69,1,"Espira",2.213633431,41.405486492,434272.07,4584069.80
"20064","CALÀBRIA - PARIS (carril BICI sentit mar)",2,"Bicis",1,2,9,1,"Espira",2.145111735,41.387121861,428524.55,4582085.25
